timestamp,open,high,low,close,volume
2018-07-31 16:01:00,49.412,49.422,49.397,49.405,375437
2018-07-31 15:59:00,49.421,49.471,49.387,49.395,107794
2018-07-31 15:58:00,49.421,49.436,49.397,49.41,24888
2018-07-31 15:57:00,49.431,49.441,49.406,49.415,19900
2018-07-31 15:56:00,49.412,49.441,49.387,49.425,14952
2018-07-31 15:55:00,49.402,49.422,49.377,49.4,16418
2018-07-31 15:54:00,49.392,49.412,49.372,49.395,13426
2018-07-31 15:53:00,49.373,49.402,49.348,49.386,13154
2018-07-31 15:52:00,49.363,49.383,49.348,49.366,3600
2018-07-31 15:51:00,49.383,49.393,49.348,49.356,8976
2018-07-31 15:50:00,49.383,49.402,49.343,49.366,18727
2018-07-31 15:49:00,49.383,49.393,49.358,49.367,3271
2018-07-31 15:48:00,49.344,49.393,49.329,49.376,5200
2018-07-31 15:47:00,49.373,49.39,49.329,49.337,9242
2018-07-31 15:46:00,49.392,49.412,49.319,49.366,15516
2018-07-31 15:45:00,49.392,49.412,49.377,49.395,5730
2018-07-31 15:44:00,49.402,49.412,49.358,49.376,7656
2018-07-31 15:43:00,49.383,49.412,49.363,49.395,7616
2018-07-31 15:42:00,49.363,49.402,49.348,49.376,2997
2018-07-31 15:41:00,49.344,49.363,49.319,49.347,7026
2018-07-31 15:40:00,49.344,49.363,49.329,49.347,2809
2018-07-31 15:39:00,49.373,49.383,49.329,49.347,6228
2018-07-31 15:38:00,49.353,49.393,49.329,49.376,4267
2018-07-31 15:37:00,49.324,49.373,49.299,49.356,7285
2018-07-31 15:36:00,49.334,49.344,49.299,49.313,3408
2018-07-31 15:35:00,49.314,49.339,49.293,49.318,3674
2018-07-31 15:34:00,49.324,49.334,49.29,49.308,3400
2018-07-31 15:33:00,49.305,49.334,49.29,49.313,3810
2018-07-31 15:32:00,49.324,49.334,49.29,49.303,2605
2018-07-31 15:31:00,49.324,49.334,49.304,49.313,3299
2018-07-31 15:30:00,49.344,49.354,49.309,49.327,6876
2018-07-31 15:29:00,49.344,49.354,49.324,49.337,1019
2018-07-31 15:28:00,49.344,49.355,49.329,49.338,3355
2018-07-31 15:27:00,49.334,49.344,49.319,49.327,1400
2018-07-31 15:26:00,49.305,49.334,49.29,49.318,1902
2018-07-31 15:25:00,49.314,49.334,49.28,49.293,4612
2018-07-31 15:24:00,49.314,49.334,49.299,49.318,988
2018-07-31 15:23:00,49.324,49.334,49.29,49.308,2200
2018-07-31 15:22:00,49.276,49.325,49.261,49.308,2200
2018-07-31 15:21:00,49.237,49.286,49.222,49.259,5619
2018-07-31 15:20:00,49.217,49.237,49.202,49.22,860
2018-07-31 15:19:00,49.217,49.237,49.192,49.22,1699
2018-07-31 15:18:00,49.207,49.237,49.192,49.211,3173
2018-07-31 15:17:00,49.227,49.237,49.192,49.211,1800
2018-07-31 15:16:00,49.217,49.237,49.202,49.211,1000
2018-07-31 15:15:00,49.207,49.227,49.192,49.211,900
2018-07-31 15:14:00,49.217,49.237,49.192,49.211,1617
2018-07-31 15:13:00,49.227,49.237,49.192,49.201,2500
2018-07-31 15:12:00,49.217,49.237,49.202,49.211,500
2018-07-31 15:11:00,49.217,49.237,49.202,49.22,1154
2018-07-31 15:10:00,49.207,49.237,49.192,49.22,3600
2018-07-31 15:09:00,49.188,49.227,49.173,49.201,4373
2018-07-31 15:08:00,49.198,49.208,49.173,49.181,390
2018-07-31 15:07:00,49.198,49.213,49.173,49.181,2175
2018-07-31 15:06:00,49.207,49.222,49.183,49.191,2240
2018-07-31 15:05:00,49.217,49.227,49.192,49.201,900
2018-07-31 15:04:00,49.207,49.227,49.188,49.211,1500
2018-07-31 15:03:00,49.203,49.217,49.188,49.201,240
2018-07-31 15:02:00,49.207,49.222,49.183,49.196,1416
2018-07-31 15:01:00,49.203,49.227,49.188,49.201,1000
2018-07-31 15:00:00,49.217,49.235,49.183,49.191,4196
2018-07-31 14:59:00,49.217,49.237,49.202,49.211,2400
2018-07-31 14:58:00,49.227,49.237,49.202,49.22,500
2018-07-31 14:57:00,49.241,49.252,49.202,49.22,4278
2018-07-31 14:56:00,49.246,49.256,49.222,49.23,1400
2018-07-31 14:55:00,49.237,49.256,49.222,49.24,1333
2018-07-31 14:54:00,49.246,49.256,49.222,49.23,600
2018-07-31 14:53:00,49.256,49.266,49.222,49.23,2048
2018-07-31 14:52:00,49.256,49.266,49.222,49.24,2079
2018-07-31 14:51:00,49.237,49.266,49.222,49.249,3300
2018-07-31 14:50:00,49.242,49.256,49.222,49.24,885
2018-07-31 14:49:00,49.232,49.256,49.217,49.24,877
2018-07-31 14:48:00,49.217,49.237,49.202,49.22,1062
2018-07-31 14:47:00,49.203,49.227,49.183,49.201,1699
2018-07-31 14:46:00,49.188,49.208,49.173,49.191,400
2018-07-31 14:45:00,49.198,49.208,49.183,49.191,200
2018-07-31 14:44:00,49.169,49.208,49.154,49.191,1739
2018-07-31 14:43:00,49.169,49.188,49.154,49.162,3100
2018-07-31 14:42:00,49.178,49.188,49.154,49.162,600
2018-07-31 14:41:00,49.169,49.188,49.154,49.172,1044
2018-07-31 14:40:00,49.159,49.179,49.144,49.162,2300
2018-07-31 14:39:00,49.149,49.179,49.134,49.162,1106
2018-07-31 14:38:00,49.12,49.159,49.105,49.142,1100
2018-07-31 14:37:00,49.1,49.13,49.085,49.113,2270
2018-07-31 14:36:00,49.066,49.101,49.051,49.084,1342
2018-07-31 14:35:00,49.042,49.071,49.027,49.055,1400
2018-07-31 14:34:00,49.023,49.052,49.008,49.035,24800
2018-07-31 14:33:00,49.037,49.067,49.008,49.016,8140
2018-07-31 14:32:00,49.071,49.081,49.017,49.035,5410
2018-07-31 14:31:00,49.11,49.12,49.056,49.065,7558
2018-07-31 14:30:00,49.173,49.183,49.105,49.113,8697
2018-07-31 14:29:00,49.178,49.188,49.158,49.167,500
2018-07-31 14:28:00,49.149,49.188,49.134,49.172,4400
2018-07-31 14:27:00,49.139,49.149,49.124,49.133,100
2018-07-31 14:26:00,49.139,49.159,49.124,49.133,875
2018-07-31 14:25:00,49.139,49.149,49.11,49.123,1785
2018-07-31 14:24:00,49.13,49.149,49.115,49.133,1642
2018-07-31 14:22:00,49.159,49.169,49.115,49.123,2500
2018-07-31 14:21:00,49.188,49.198,49.144,49.152,3580
2018-07-31 14:20:00,49.2,49.21,49.173,49.181,5872
