timestamp,open,high,low,close,volume
2018-07-31 19:43:00,30.361,30.783,30.23,30.465,200
2018-07-31 19:17:00,30.338,30.76,30.208,30.443,200
2018-07-31 19:16:00,30.338,30.76,30.208,30.443,100
2018-07-31 19:01:00,30.435,30.858,30.304,30.54,290
2018-07-31 18:56:00,30.583,31.008,30.451,30.688,200
2018-07-31 18:50:00,30.583,31.008,30.451,30.688,200
2018-07-31 18:37:00,30.583,31.008,30.451,30.688,400
2018-07-31 17:59:00,30.679,31.105,30.547,30.785,100
2018-07-31 17:56:00,30.679,31.105,30.547,30.785,100
2018-07-31 16:53:00,30.686,31.113,30.554,30.792,100
2018-07-31 16:00:00,30.338,30.76,30.208,30.443,122102
2018-07-31 15:59:00,30.309,30.768,30.171,30.443,59658
2018-07-31 15:58:00,30.309,30.738,30.171,30.406,23541
2018-07-31 15:57:00,30.279,30.734,30.145,30.417,10961
2018-07-31 15:56:00,30.301,30.723,30.142,30.376,22529
2018-07-31 15:55:00,30.294,30.727,30.156,30.399,8692
2018-07-31 15:54:00,30.272,30.715,30.134,30.391,12782
2018-07-31 15:53:00,30.242,30.708,30.112,30.376,6242
2018-07-31 15:52:00,30.279,30.708,30.112,30.347,17448
2018-07-31 15:51:00,30.287,30.723,30.149,30.384,11419
2018-07-31 15:50:00,30.242,30.73,30.112,30.399,23914
2018-07-31 15:49:00,30.191,30.663,30.061,30.347,8462
2018-07-31 15:48:00,30.213,30.64,30.046,30.302,15955
2018-07-31 15:47:00,30.231,30.663,30.083,30.317,17991
2018-07-31 15:46:00,30.25,30.67,30.083,30.332,20280
2018-07-31 15:45:00,30.242,30.685,30.112,30.347,9455
2018-07-31 15:44:00,30.25,30.67,30.105,30.347,7119
2018-07-31 15:43:00,30.235,30.67,30.105,30.347,10178
2018-07-31 15:42:00,30.228,30.663,30.098,30.339,8493
2018-07-31 15:41:00,30.242,30.663,30.098,30.332,13157
2018-07-31 15:40:00,30.22,30.67,30.09,30.343,10400
2018-07-31 15:39:00,30.228,30.655,30.09,30.339,800
2018-07-31 15:38:00,30.242,30.67,30.098,30.354,4200
2018-07-31 15:37:00,30.242,30.678,30.09,30.354,10921
2018-07-31 15:36:00,30.235,30.663,30.09,30.332,6700
2018-07-31 15:35:00,30.235,30.67,30.09,30.339,11536
2018-07-31 15:34:00,30.25,30.678,30.112,30.354,2740
2018-07-31 15:33:00,30.257,30.685,30.098,30.358,7500
2018-07-31 15:32:00,30.22,30.678,30.09,30.362,6284
2018-07-31 15:31:00,30.265,30.7,30.075,30.332,29224
2018-07-31 15:30:00,30.316,30.738,30.12,30.362,3687
2018-07-31 15:29:00,30.313,30.738,30.164,30.421,4514
2018-07-31 15:28:00,30.309,30.745,30.179,30.417,6000
2018-07-31 15:27:00,30.32,30.751,30.171,30.421,4532
2018-07-31 15:26:00,30.279,30.745,30.149,30.428,6662
2018-07-31 15:25:00,30.272,30.712,30.142,30.395,6678
2018-07-31 15:24:00,30.309,30.73,30.12,30.376,16503
2018-07-31 15:23:00,30.316,30.738,30.156,30.413,3600
2018-07-31 15:22:00,30.309,30.745,30.178,30.413,9200
2018-07-31 15:21:00,30.346,30.775,30.179,30.413,10238
2018-07-31 15:20:00,30.361,30.805,30.222,30.458,6742
2018-07-31 15:19:00,30.368,30.79,30.23,30.465,3420
2018-07-31 15:18:00,30.353,30.798,30.223,30.48,3083
2018-07-31 15:17:00,30.375,30.813,30.23,30.469,4714
2018-07-31 15:16:00,30.353,30.798,30.223,30.469,7200
2018-07-31 15:15:00,30.331,30.798,30.201,30.469,4800
2018-07-31 15:14:00,30.294,30.753,30.156,30.436,6700
2018-07-31 15:13:00,30.316,30.753,30.156,30.406,14547
2018-07-31 15:12:00,30.331,30.76,30.149,30.413,10024
2018-07-31 15:11:00,30.338,30.775,30.186,30.428,11866
2018-07-31 15:10:00,30.353,30.775,30.201,30.458,400
2018-07-31 15:09:00,30.361,30.783,30.208,30.458,1153
2018-07-31 15:08:00,30.353,30.783,30.208,30.451,4100
2018-07-31 15:07:00,30.375,30.798,30.208,30.458,5211
2018-07-31 15:06:00,30.383,30.813,30.223,30.48,4437
2018-07-31 15:04:00,30.375,30.802,30.237,30.48,2000
2018-07-31 15:03:00,30.375,30.828,30.245,30.495,7850
2018-07-31 15:02:00,30.368,30.805,30.215,30.466,10690
2018-07-31 15:01:00,30.42,30.85,30.245,30.48,5509
2018-07-31 15:00:00,30.479,30.91,30.289,30.525,8846
2018-07-31 14:59:00,30.487,30.911,30.348,30.584,2298
2018-07-31 14:58:00,30.501,30.925,30.363,30.599,2200
2018-07-31 14:57:00,30.494,30.933,30.355,30.614,1900
2018-07-31 14:56:00,30.494,30.925,30.348,30.592,3222
2018-07-31 14:55:00,30.523,30.948,30.348,30.584,5800
2018-07-31 14:54:00,30.523,30.948,30.392,30.629,300
2018-07-31 14:53:00,30.553,30.978,30.392,30.629,2125
2018-07-31 14:52:00,30.568,30.997,30.422,30.658,1791
2018-07-31 14:51:00,30.549,31.008,30.418,30.688,3579
2018-07-31 14:50:00,30.575,31.0,30.418,30.658,2100
2018-07-31 14:49:00,30.612,31.038,30.458,30.695,804
2018-07-31 14:48:00,30.605,31.041,30.473,30.721,3238
2018-07-31 14:47:00,30.612,31.045,30.473,30.71,3878
2018-07-31 14:46:00,30.627,31.053,30.471,30.71,2900
2018-07-31 14:45:00,30.62,31.045,30.481,30.718,700
2018-07-31 14:44:00,30.62,31.06,30.488,30.733,1714
2018-07-31 14:43:00,30.583,31.068,30.451,30.712,6950
2018-07-31 14:42:00,30.568,31.023,30.436,30.688,4074
2018-07-31 14:41:00,30.605,31.03,30.436,30.695,4629
2018-07-31 14:40:00,30.583,31.045,30.451,30.71,1700
2018-07-31 14:39:00,30.597,31.023,30.444,30.681,1900
2018-07-31 14:38:00,30.605,31.038,30.466,30.71,1900
2018-07-31 14:37:00,30.605,31.038,30.458,30.718,1200
2018-07-31 14:36:00,30.619,31.06,30.473,30.729,3900
2018-07-31 14:35:00,30.583,31.038,30.451,30.718,1685
2018-07-31 14:34:00,30.56,31.008,30.429,30.688,7001
2018-07-31 14:33:00,30.597,31.023,30.429,30.666,1650
2018-07-31 14:32:00,30.563,31.023,30.432,30.703,1241
2018-07-31 14:31:00,30.62,31.053,30.444,30.681,5500
2018-07-31 14:30:00,30.612,31.038,30.479,30.716,220
2018-07-31 14:29:00,30.627,31.053,30.466,30.71,4300
2018-07-31 14:28:00,30.612,31.06,30.48,30.74,4199
2018-07-31 14:27:00,30.583,31.06,30.451,30.718,7278
2018-07-31 14:26:00,30.56,31.004,30.414,30.666,4086
2018-07-31 14:25:00,30.605,31.03,30.43,30.667,4273
2018-07-31 14:24:00,30.597,31.03,30.466,30.703,1100
2018-07-31 14:23:00,30.553,31.023,30.422,30.703,3700
2018-07-31 14:22:00,30.531,30.993,30.392,30.655,8616
2018-07-31 14:21:00,30.485,30.94,30.333,30.621,5522
2018-07-31 14:20:00,30.486,30.914,30.341,30.584,6386
2018-07-31 14:19:00,30.442,30.895,30.304,30.577,5498
2018-07-31 14:18:00,30.407,30.862,30.277,30.543,6600
2018-07-31 14:17:00,30.412,30.843,30.274,30.525,6275
2018-07-31 14:16:00,30.427,30.85,30.282,30.525,1800
2018-07-31 14:15:00,30.442,30.865,30.289,30.525,3900
2018-07-31 14:14:00,30.46,30.884,30.319,30.554,800
2018-07-31 14:13:00,30.449,30.888,30.319,30.569,1465
2018-07-31 14:12:00,30.449,30.88,30.318,30.554,4400
2018-07-31 14:11:00,30.457,30.895,30.311,30.547,13600
2018-07-31 14:10:00,30.427,30.88,30.296,30.54,600
2018-07-31 14:09:00,30.427,30.858,30.289,30.532,1400
2018-07-31 14:08:00,30.435,30.858,30.289,30.532,897
2018-07-31 14:07:00,30.472,30.907,30.296,30.532,6000
2018-07-31 14:06:00,30.427,30.888,30.296,30.569,1200
2018-07-31 14:05:00,30.449,30.895,30.311,30.547,2266
2018-07-31 14:04:00,30.501,30.925,30.311,30.554,10241
2018-07-31 14:03:00,30.523,30.948,30.37,30.614,3400
2018-07-31 14:02:00,30.538,30.985,30.4,30.636,1800
2018-07-31 14:01:00,30.568,30.993,30.414,30.651,3168
2018-07-31 14:00:00,30.582,31.007,30.414,30.658,2000
2018-07-31 13:59:00,30.605,31.034,30.436,30.673,5488
2018-07-31 13:58:00,30.597,31.023,30.458,30.695,716
2018-07-31 13:57:00,30.605,31.03,30.458,30.703,2700
2018-07-31 13:56:00,30.605,31.046,30.473,30.725,220
2018-07-31 13:55:00,30.645,31.075,30.488,30.725,2800
