timestamp,open,high,low,close,volume
2018-07-31 17:08:00,136.182,136.4,136.023,136.244,672
2018-07-31 16:55:00,136.182,136.4,136.023,136.244,510
2018-07-31 16:31:00,136.182,136.4,136.023,136.244,208
2018-07-31 16:10:00,136.182,136.4,136.023,136.244,104
2018-07-31 16:01:00,135.884,136.101,135.725,135.946,577803
2018-07-31 16:00:00,136.105,136.323,135.742,135.963,208
2018-07-31 15:59:00,136.012,136.272,135.708,135.929,113111
2018-07-31 15:58:00,135.978,136.229,135.793,136.074,35304
2018-07-31 15:57:00,135.952,136.187,135.751,136.031,33316
2018-07-31 15:56:00,135.756,136.17,135.593,136.014,37297
2018-07-31 15:55:00,135.612,135.973,135.453,135.819,25616
2018-07-31 15:54:00,135.569,135.846,135.368,135.682,23619
2018-07-31 15:53:00,135.463,135.786,135.257,135.631,30123
2018-07-31 15:52:00,135.437,135.752,135.274,135.512,32726
2018-07-31 15:51:00,135.424,135.658,135.24,135.499,17384
2018-07-31 15:50:00,135.484,135.701,135.232,135.478,27807
2018-07-31 15:49:00,135.407,135.718,135.249,135.533,21590
2018-07-31 15:48:00,135.382,135.632,135.172,135.469,14912
2018-07-31 15:47:00,135.475,135.701,135.173,135.435,12100
2018-07-31 15:46:00,135.603,135.846,135.206,135.538,21924
2018-07-31 15:45:00,135.552,135.829,135.376,135.657,10550
2018-07-31 15:44:00,135.522,135.769,135.334,135.614,9868
2018-07-31 15:43:00,135.526,135.748,135.351,135.589,3547
2018-07-31 15:42:00,135.526,135.76,135.359,135.58,6464
2018-07-31 15:41:00,135.543,135.76,135.325,135.58,7577
2018-07-31 15:40:00,135.552,135.777,135.376,135.606,2712
2018-07-31 15:39:00,135.594,135.811,135.334,135.614,7443
2018-07-31 15:38:00,135.493,135.82,135.325,135.665,9140
2018-07-31 15:37:00,135.471,135.735,135.283,135.563,9015
2018-07-31 15:36:00,135.407,135.701,135.249,135.533,7833
2018-07-31 15:35:00,135.467,135.684,135.249,135.469,11725
2018-07-31 15:34:00,135.484,135.718,135.308,135.529,2042
2018-07-31 15:33:00,135.501,135.735,135.291,135.546,8988
2018-07-31 15:32:00,135.454,135.701,135.287,135.546,4302
2018-07-31 15:31:00,135.484,135.701,135.283,135.538,4507
2018-07-31 15:30:00,135.475,135.709,135.308,135.555,4538
2018-07-31 15:29:00,135.492,135.709,135.283,135.529,5801
2018-07-31 15:28:00,135.505,135.722,135.321,135.563,2608
2018-07-31 15:27:00,135.471,135.735,135.313,135.567,1878
2018-07-31 15:26:00,135.475,135.709,135.3,135.533,3355
2018-07-31 15:25:00,135.501,135.726,135.325,135.552,3306
2018-07-31 15:24:00,135.454,135.701,135.291,135.546,2507
2018-07-31 15:23:00,135.459,135.675,135.283,135.521,2094
2018-07-31 15:22:00,135.424,135.692,135.266,135.538,3275
2018-07-31 15:21:00,135.386,135.684,135.228,135.469,5092
2018-07-31 15:20:00,135.433,135.65,135.206,135.44,8167
2018-07-31 15:19:00,135.348,135.65,135.189,135.494,3390
2018-07-31 15:18:00,135.305,135.581,135.138,135.418,9286
2018-07-31 15:17:00,135.399,135.615,135.121,135.342,6051
