timestamp,open,high,low,close,volume
2018-07-31 16:05:00,24.609,24.722,24.497,24.614,37071
2018-07-31 16:03:00,24.609,24.722,24.497,24.614,351878
2018-07-31 16:00:00,24.625,24.739,24.514,24.631,300
2018-07-31 15:59:00,24.625,24.755,24.497,24.614,92542
2018-07-31 15:58:00,24.617,24.739,24.497,24.631,25138
2018-07-31 15:57:00,24.609,24.731,24.493,24.622,22545
2018-07-31 15:56:00,24.6,24.722,24.489,24.614,40121
2018-07-31 15:55:00,24.605,24.722,24.489,24.614,17538
2018-07-31 15:54:00,24.605,24.722,24.489,24.614,8339
2018-07-31 15:53:00,24.605,24.722,24.489,24.614,8504
2018-07-31 15:52:00,24.605,24.722,24.489,24.61,10100
2018-07-31 15:51:00,24.609,24.722,24.489,24.61,8879
2018-07-31 15:50:00,24.617,24.731,24.489,24.614,24018
2018-07-31 15:49:00,24.621,24.739,24.505,24.626,6273
2018-07-31 15:48:00,24.625,24.739,24.505,24.631,6231
2018-07-31 15:47:00,24.629,24.747,24.505,24.631,6397
2018-07-31 15:46:00,24.641,24.763,24.505,24.631,37596
2018-07-31 15:45:00,24.633,24.755,24.518,24.647,26342
2018-07-31 15:44:00,24.641,24.755,24.522,24.643,4885
2018-07-31 15:43:00,24.649,24.768,24.53,24.647,5685
2018-07-31 15:42:00,24.662,24.784,24.538,24.655,21317
2018-07-31 15:41:00,24.649,24.78,24.538,24.671,8916
2018-07-31 15:40:00,24.658,24.772,24.538,24.663,800
2018-07-31 15:39:00,24.662,24.776,24.546,24.663,6611
2018-07-31 15:38:00,24.662,24.78,24.546,24.671,4955
2018-07-31 15:37:00,24.649,24.78,24.534,24.671,14699
2018-07-31 15:36:00,24.641,24.772,24.53,24.659,13594
2018-07-31 15:35:00,24.666,24.784,24.53,24.647,7100
2018-07-31 15:34:00,24.682,24.796,24.554,24.671,17438
2018-07-31 15:33:00,24.674,24.796,24.562,24.684,3809
2018-07-31 15:32:00,24.686,24.804,24.562,24.684,10002
2018-07-31 15:31:00,24.686,24.804,24.57,24.692,1700
2018-07-31 15:30:00,24.682,24.8,24.562,24.692,7802
2018-07-31 15:29:00,24.69,24.804,24.57,24.688,4613
2018-07-31 15:28:00,24.69,24.808,24.57,24.696,4311
2018-07-31 15:27:00,24.698,24.817,24.579,24.696,5912
2018-07-31 15:26:00,24.702,24.821,24.583,24.708,8798
2018-07-31 15:25:00,24.702,24.821,24.587,24.712,2850
2018-07-31 15:24:00,24.715,24.829,24.587,24.708,11966
2018-07-31 15:23:00,24.715,24.829,24.603,24.72,600
2018-07-31 15:22:00,24.715,24.829,24.599,24.716,800
2018-07-31 15:21:00,24.715,24.833,24.599,24.72,7100
2018-07-31 15:20:00,24.706,24.825,24.595,24.716,808
2018-07-31 15:19:00,24.698,24.821,24.587,24.708,10152
2018-07-31 15:18:00,24.711,24.825,24.587,24.712,4100
2018-07-31 15:17:00,24.739,24.854,24.587,24.716,20182
2018-07-31 15:16:00,24.731,24.849,24.615,24.737,8305
2018-07-31 15:15:00,24.731,24.854,24.619,24.741,1700
2018-07-31 15:14:00,24.731,24.854,24.615,24.745,4111
2018-07-31 15:13:00,24.723,24.845,24.611,24.733,5948
2018-07-31 15:12:00,24.715,24.837,24.603,24.728,3103
2018-07-31 15:11:00,24.723,24.837,24.595,24.72,4941
2018-07-31 15:10:00,24.715,24.837,24.595,24.728,8032
2018-07-31 15:09:00,24.723,24.837,24.603,24.72,3065
2018-07-31 15:08:00,24.706,24.837,24.595,24.728,4835
2018-07-31 15:07:00,24.711,24.825,24.595,24.712,542
2018-07-31 15:06:00,24.723,24.837,24.595,24.716,3100
2018-07-31 15:05:00,24.719,24.841,24.599,24.724,31949
2018-07-31 15:04:00,24.706,24.837,24.595,24.728,33830
2018-07-31 15:03:00,24.698,24.825,24.587,24.712,2753
2018-07-31 15:02:00,24.702,24.821,24.587,24.704,5381
2018-07-31 15:01:00,24.69,24.821,24.579,24.712,2803
2018-07-31 15:00:00,24.698,24.817,24.57,24.692,6196
2018-07-31 14:59:00,24.706,24.821,24.587,24.712,3442
2018-07-31 14:58:00,24.702,24.817,24.583,24.704,11306
2018-07-31 14:57:00,24.698,24.821,24.587,24.704,1800
